"g.ML0.05" "g.ML0.01" "g.ML0.005" "g.ML0.001" "g.tau0.05" "g.tau0.01" "g.tau0.005" "g.tau0.001" "g.new0.05" "g.new0.01" "g.new0.005" "g.new0.001" "c.ML0.05" "c.ML0.01" "c.ML0.005" "c.ML0.001" "c.tau0.05" "c.tau0.01" "c.tau0.005" "c.tau0.001" "c.new0.05" "c.new0.01" "c.new0.005" "c.new0.001" "f.ML0.05" "f.ML0.01" "f.ML0.005" "f.ML0.001" "f.tau0.05" "f.tau0.01" "f.tau0.005" "f.tau0.001" "f.new0.05" "f.new0.01" "f.new0.005" "f.new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-189.973371188609 -301.526354155313 -322.157008016013 -369.188067380263 -192.581589188981 -282.234067064555 -347.452909774919 -399.693154138112 -184.905557192996 -301.780402795303 -321.353817542236 -363.52003441301 -232.804599388732 -403.723517603182 -440.307260827576 -689.388674482109 -205.645290461149 -315.943454486922 -368.380671227658 -421.46498198885 -190.480167944721 -313.44359069792 -375.785639889254 -609.010592474728 -192.121875786669 -268.296035598439 -309.05935723974 -340.900850777837 -196.147146737403 -282.41905521694 -312.8021348148 -378.894681830054 -183.642110692088 -253.912845458538 -299.191916156381 -325.904514485187 4.18428646552734 1.6938713206909 1.00579557878686 3.62677030734555 1.56112852664577 1.12225705329154 3.62983358293996 1.60309964983786 1.12219888072685 42.553534874515 53.7628088703156 41.0839866254005 39.8600000000006 73.3100000000122 39.25 37.1500000000001 2007 0.00549450549450575 0.316183816183815 0.000499500499501487
-183.892685804366 -283.738599180886 -301.046875907802 -410.722984276434 -181.854297185428 -267.411619271451 -287.032432914552 -363.442735552889 -184.588992970354 -272.76273043639 -289.73556011265 -328.348160846516 -194.778944629707 -377.231608624927 -409.354941465082 -513.121882689598 -191.750594082178 -308.248759647497 -341.328421040011 -451.269180676538 -204.247736835339 -308.812535763681 -325.877584068564 -430.457004132119 -172.552136568004 -245.860875625872 -274.951458425205 -335.668398980455 -174.965694334247 -263.852508725276 -281.353426165201 -313.059558611059 -176.354605572401 -246.273826193823 -292.001932620385 -334.007647658054 4.18835013964136 1.69417990338264 1.00962299512376 3.58848667963066 1.55374396135266 1.10748792270531 3.58938557592438 1.59716546390838 1.1074390391251 42.2680828864168 53.5622848577948 40.9678746751624 40.7200000000012 75.3699999999953 42.4900000000052 62.1899999999989 2007 0.00149850149850201 0.30919080919081 0.000499500499500849
-178.315752153821 -253.510420090648 -272.029581120282 -311.617568617488 -170.756972875974 -250.436662576975 -303.47050839974 -358.085289069159 -186.379685486945 -280.059805668127 -300.347541604284 -376.999857177675 -188.756107048357 -320.407788203202 -346.07801369751 -372.924278939907 -203.064091515997 -336.711456430481 -385.906002681823 -650.308607327527 -201.656046866831 -319.215612041423 -357.392087292164 -403.92588359415 -195.202906517445 -266.384625218461 -285.105450708604 -342.11542713797 -172.837212156315 -234.481148103951 -270.812071358652 -311.291984251114 -174.682296823812 -243.295830309578 -298.488489130459 -330.06245333917 4.20339907132121 1.69528439517074 1.01447883413938 3.59905240279324 1.55577950216668 1.11155900433337 3.60056176010724 1.59375660840405 1.11151051273986 42.51893654797 53.6506966763481 41.2316640916382 40.3000000000029 72.8099999999977 39.1600000000035 -123.020000000001 2007 0.00249750249750248 0.272227772227773 0.000499500499500681
-179.019121721785 -249.635741343071 -274.624565317199 -359.96453579169 -170.288660514714 -264.635360964255 -289.151644240448 -322.363676415562 -176.160574792914 -259.956470011788 -302.361828559484 -334.158065559096 -180.711231197004 -299.905018904692 -396.646535287399 -459.248692356352 -176.088963281745 -297.805836799351 -384.778699621708 -442.407515498716 -185.191038978366 -287.29508011906 -356.986261656352 -442.96534019527 -178.664503085947 -259.434592002024 -282.972220361286 -337.829970071868 -161.318528965185 -234.842447434792 -254.347973393185 -337.481851489053 -167.501996261647 -236.857930396417 -273.574947684703 -317.72383135961 4.17766035745559 1.68630156926409 1.03509842752679 3.55043518511611 1.54642892917961 1.09285785835921 3.55200168155052 1.57570297323325 1.09282900749466 41.9987062489278 52.7049196417152 42.0247958744374 40.429999999993 76.679999999993 42.8999999999942 107.97 2007 0.00249750249750271 0.20929070929071 0.000499500499503699
-166.086217305812 -254.474053500727 -268.242101153787 -336.347630743111 -167.445525199058 -266.628978960898 -303.224980057296 -344.529390132075 -172.297480512965 -264.548363978877 -294.826947709021 -331.465608014785 -199.60644366776 -315.347642889212 -335.176442417844 -374.438910875498 -190.220508160515 -308.205766550011 -359.767714346941 -399.195231484127 -199.725723842191 -299.571567272731 -358.43793170343 -402.325840443257 -167.173251360786 -249.643895016257 -296.446091776452 -369.562768975832 -190.96176519097 -263.724832771616 -292.251022419422 -322.280429893204 -171.712330518641 -257.034629366186 -281.843681282037 -374.342448261069 4.24199363111927 1.69634606014907 1.04811312540589 3.63412802639712 1.56255060728745 1.1251012145749 3.63625343060944 1.58894881102388 1.1250627589859 43.3210783669167 53.7664137605927 42.888309837149 43.8800000000047 77.0299999999988 39.2799999999988 0 2007 0.00349650349650333 0.197302697302697 0.000499500499499109
-191.560430009733 -289.11917407645 -334.457341682928 -393.669007297978 -213.902823950114 -291.432609394819 -332.164527356425 -398.160893220585 -193.568445783132 -302.147139205491 -316.532305423588 -371.826375680652 -224.735960668585 -341.679856213737 -375.676199778093 -430.223225907904 -199.739572418555 -299.206892159103 -363.1138260779 -399.546588056947 -207.789626578477 -317.070971100372 -361.659070015963 -504.292340472631 -208.91572278062 -310.107813133537 -333.04885448643 -393.696592488745 -199.813018275294 -309.201177194164 -330.807082517186 -356.384083112996 -180.728418775403 -260.312048897197 -283.412780010363 -310.262767439317 4.24355931596794 1.69834152962014 1.04331229241595 3.63003933403555 1.56176024279211 1.12352048558422 3.63157160172269 1.59225566497599 1.12340029348656 43.3421581367048 53.9613123818467 42.7357367016531 40.0600000000122 73.1499999999942 39.1699999999983 55.9000000000006 2007 0.00249750249750293 0.223276723276722 0.00149850149849934
-179.667337983267 -247.77569751492 -271.66250128078 -323.25975723993 -181.684502229365 -269.642467721677 -316.06758453426 -373.182861756745 -169.969152425445 -247.949534011315 -328.223026481939 -393.017725523752 -201.216019837527 -335.907598000612 -349.936425657603 -443.221713374391 -192.9255461422 -349.799892504002 -382.570532228665 -465.542431986914 -180.833762878862 -293.353348658083 -336.791706456567 -462.012183910709 -186.311488560336 -278.06913102366 -306.159379445365 -343.541459984407 -182.649998690608 -254.369300904806 -274.714756047085 -332.464761523989 -182.756335603562 -268.121030687271 -303.628562806471 -346.16716247092 4.24561630244711 1.69774536579589 1.03643111371988 3.58442768740067 1.55296247862388 1.10592495724776 3.58673953570503 1.58904972173019 1.1058208206191 42.9768924910149 53.6804452615163 42.2060694117049 41.8000000000029 74.8600000000006 39.8500000000058 95.67 2007 0.00349650349650329 0.249250749250751 0.00149850149850131
-187.72083677602 -255.427738367029 -279.812837041817 -338.549951661063 -176.863957440179 -253.223732904469 -309.337460349354 -431.908026834426 -182.2251436389 -274.902023501568 -283.698012708378 -301.090895200551 -215.005448430082 -325.212537621265 -379.077692208973 -502.417402562165 -189.998460547115 -296.830633995739 -322.99583090751 -409.74928195396 -194.427860481864 -335.285773725763 -396.654802802066 -486.604338409834 -191.687124388582 -276.005942555226 -313.926090403396 -362.996538727481 -184.172216035659 -267.335093415428 -289.345271088747 -331.064899550967 -182.133053413563 -263.387031203196 -305.429763230795 -375.622719464324 4.26113575098745 1.70106295301724 1.03798745338238 3.60067946962924 1.5560931357726 1.11218627154521 3.60232896084142 1.59222697133957 1.11214920919847 43.187095323697 53.9438196551401 42.2683251272355 42.9100000000035 79.1000000000058 42.2599999999948 112.629999999999 2007 0.00249750249750254 0.249250749250751 0.000499500499501156
-172.37033404023 -249.035258918859 -283.849189421476 -352.040865103576 -159.206883924238 -229.813293003194 -271.913472191166 -320.669607304657 -193.513971387301 -277.928205719428 -290.001137481707 -455.718065997748 -191.783784610227 -320.639383796338 -352.904017585518 -423.419619003165 -210.397348368928 -341.488029907575 -399.085213673457 -496.673719571934 -185.703739628868 -328.996804414029 -376.817634536851 -501.239507946676 -180.560554107346 -250.586975929642 -262.332251476054 -340.109137927869 -180.56319377511 -271.636140341059 -312.975813473945 -405.960563313664 -174.90538814436 -262.005515060294 -286.215483600404 -351.839585036333 4.15655825605039 1.68067487076463 1.02069056300679 3.47581049099605 1.53215561730846 1.06431123461691 3.4781907279368 1.5633876880902 1.06424586897514 41.0668968518164 51.3804762785772 41.3232835437884 40.7100000000064 76.7699999999895 39.6399999999994 145.280000000001 2007 0.00349650349650328 0.210289710289711 0.00149850149850378
-172.014532402976 -254.189270289387 -270.946773303209 -407.659174923845 -168.406649248092 -263.601761744348 -290.47253815342 -362.556340618816 -167.169769820344 -280.752496353837 -293.005999483816 -369.840977102711 -172.439570884988 -289.238944370031 -323.818446618079 -400.049533222549 -193.324364446833 -306.223718421634 -387.262699904593 -501.395027831269 -187.778024105022 -337.016139684606 -369.944891362118 -523.999098945325 -171.215237728559 -238.035852129359 -279.66822494794 -295.394910059727 -180.262298248739 -236.724962591199 -260.711786000098 -308.679290219538 -161.613330227804 -224.197342734398 -281.2095248592 -382.290238646804 4.09372940029691 1.65561892954612 1.01434388361125 3.43208587184752 1.52383772579212 1.04767545158425 3.43506029330409 1.55181325605958 1.04762550417969 40.2665076966539 49.2284187025497 41.194973261848 42.2200000000012 76.8000000000029 42.2200000000012 -2.85000000000074 2007 0.00449550449550449 0.212287712287714 0.00149850149850305
-178.85809362774 -251.306903637166 -293.318621029925 -338.609742716668 -171.072538615817 -227.399490896569 -259.544064743225 -278.029120513199 -175.760165576926 -255.526268846518 -287.420303203997 -333.517062506528 -194.054681475303 -330.874216164046 -381.743910642097 -432.272714239774 -197.053527919548 -311.801224795871 -322.297566834324 -372.211219545043 -184.404790832514 -299.255193179072 -371.254072351782 -495.654832954811 -173.847573040733 -280.615174487793 -310.086123478045 -343.109961153859 -177.468178235541 -262.095731681573 -285.682151605834 -363.850118700142 -163.209915032329 -237.455730055772 -275.902884310501 -334.258760493571 4.15600207913076 1.65290853700009 1.03132143417885 3.49978718855854 1.53673103722875 1.0734620744575 3.5007705275554 1.56475987458617 1.07344102518663 41.6222435446611 49.3229764260965 42.1526585095869 41.3600000000006 75.3600000000006 41.2100000000064 -137.820000000001 2007 0.00149850149850143 0.241258741258741 0.000499500499497346
-158.834258276195 -240.585031284045 -264.690570989174 -386.857151435891 -161.113415729582 -248.776408115707 -277.884642764845 -344.536075261563 -161.650937104337 -243.907244904178 -280.16077894481 -329.471073838312 -180.480918693706 -290.129712348184 -330.586290870628 -362.227674232494 -182.928230429378 -321.783681024081 -341.479149477959 -393.775553710094 -187.566604409496 -279.968671566904 -311.673971043579 -431.18975193522 -169.600194372079 -260.094723681039 -270.145300901224 -289.713813418703 -165.538864048265 -241.439614406864 -281.619671309397 -363.999887198884 -165.695707305079 -246.405160785458 -289.07886315802 -335.793356699052 4.15370843368925 1.65195214810457 1.03139257834087 3.48698836792524 1.53428741800835 1.0685748360167 3.49065166498988 1.5607943077553 1.06855626346041 41.4939682743791 49.2103173230058 42.0405938188974 43.6399999999994 77.4900000000052 40.3399999999965 -319.57 2007 0.00549450549450533 0.225274725274727 0.000499500499498868
-174.119182740772 -289.055776862865 -301.885761060226 -349.421785891719 -162.176571381497 -247.470802050149 -293.593986213011 -361.96351593279 -185.816020153411 -266.525859081232 -287.924644319924 -377.186541230422 -168.450382344387 -315.778776483059 -374.03836731647 -440.370872289574 -181.624029753539 -321.533038045791 -406.754888555645 -494.146914118104 -184.898444343137 -322.026234048444 -374.075449101721 -474.023335219292 -177.699883838286 -271.793666960637 -290.243978789825 -357.047553758019 -170.471421544995 -255.052582941576 -295.333897546127 -349.080402979382 -164.728160585748 -261.330901443912 -308.079011967296 -374.612317709159 4.20019477264654 1.66167141833414 1.04614276829266 3.55124240201617 1.54658385093168 1.09316770186335 3.55415977031571 1.56894602062177 1.09314421288555 42.5140993360873 50.2365839399576 43.0063837387185 40.8899999999994 75.4400000000023 39.7799999999988 -310.380000000002 2007 0.00449550449550458 0.194305694305694 0.000499500499498872
-226.511573498687 -339.086952339714 -389.845327491526 -449.640026911673 -243.738835352614 -402.925034913406 -422.889730806338 -496.405556099768 -239.862567280384 -323.643553736514 -398.001107515436 -449.493492074005 -260.236357821906 -425.413393289841 -456.332669043679 -696.596366473085 -259.056477373164 -430.59571706128 -619.927377802887 -732.619217353971 -260.582911320985 -463.215240797569 -536.485599073417 -635.213151994614 -234.959281946829 -337.393115406018 -369.599499718033 -429.067192773739 -232.919853413582 -337.983350218628 -363.261482350761 -444.25350368228 -231.807387292216 -351.02259991075 -379.825593603021 -462.507578908779 4.27123261939083 1.67258902948346 1.0195287877071 3.64722988957632 1.56508515815085 1.1301703163017 3.64941171730295 1.57995956991865 1.12989398880771 44.2776501733477 52.0086412548135 44.3895636603784 40.1399999999994 72.8300000000017 39.5100000000093 129.549999999999 2007 0.00349650349650312 0.138361638361636 0.00249750249750264
-294.027406228332 -461.298635688683 -539.105431949959 -597.901915810778 -318.102093590855 -491.691695185129 -532.581771385101 -635.246389220038 -253.777333890255 -407.565709528269 -501.104412736376 -599.511635714986 -339.53420729197 -550.579166608988 -604.400645259386 -819.602214684914 -319.271539930548 -478.424686842028 -544.670288442996 -804.830143784706 -321.56660034202 -560.865903890254 -619.427801834661 -756.995499770585 -307.961371263866 -446.374303445057 -478.679613532732 -716.887324330915 -321.199071518443 -470.705906258436 -527.714766081422 -598.411101285809 -296.109428747084 -447.827976406925 -491.748135350308 -523.078794123558 4.28288274355281 1.67481799213623 1.00651756834572 3.69413080846907 1.57418170694402 1.14836341388804 3.69618938166867 1.58358179951692 1.14815085767594 45.0789622367285 52.7152582351628 45.0907892397438 39.9400000000023 72.7600000000093 39.5599999999977 116.170000000001 2007 0.00349650349650343 0.0934065934065933 0.001498501498503
-321.430246360755 -507.739019154563 -582.767275839405 -665.346935674621 -322.995574977578 -478.749579497265 -543.657156400411 -601.496213794185 -328.862702282603 -474.531707963043 -530.66646921631 -702.661943776574 -348.210313067175 -591.720339041316 -682.963150271339 -756.687675625882 -383.20483499378 -666.814900334758 -740.600298071726 -844.233849995344 -383.397206310556 -594.027009292422 -636.803081409571 -809.447314568115 -341.3465302265 -511.036502065555 -556.513847726022 -602.097109386857 -346.040247571285 -481.724989843658 -564.059727628535 -779.987012116211 -346.000517211967 -571.142656598187 -644.567178319581 -687.996527381485 4.23973799502361 1.66502900835745 1.00083219044903 3.66446800687239 1.56842426089607 1.13684852179214 3.66533004981168 1.57677222358878 1.13637294021401 44.408159865891 51.8475238753243 44.8530746803864 40.1699999999983 78.0399999999936 39.4600000000064 -157.79 2007 0.00149850149850121 0.0864135864135847 0.00349650349650368
-331.020424259341 -491.184970473496 -568.900452892351 -677.59660672156 -334.041665315112 -477.701854422213 -526.299445362487 -561.88935598506 -297.870002944101 -426.079779695027 -493.391343841634 -571.72768385239 -320.050791778464 -539.787870768354 -619.466547250117 -736.664856272343 -323.321156860392 -547.633037720937 -631.517528143322 -696.113178558627 -386.264583251119 -624.088650852612 -696.19428985352 -919.831231630079 -310.752664724453 -436.930166389045 -470.152864156471 -519.346146209599 -323.322558820396 -470.745426344728 -529.328691423742 -564.893563370617 -308.683520387127 -453.789632126437 -461.07840651802 -511.994010377961 4.19404215219559 1.6554770009009 0.994227934196774 3.60230695785774 1.55640689585644 1.11281379171287 3.60378481798346 1.56595761027881 1.11204375367706 43.4410769866879 50.8468103584782 44.2926954278905 40.3099999999977 72.9199999999983 40.0299999999988 189.839999999999 2007 0.00249750249750273 0.0964035964035967 0.00649350649350688
